Object_ID,Provinsi,Tanggal,Kasus_Terkonfirmasi_Akumulatif,Penambahan_Harian_Kasus_Terkonf,Kasus_Sembuh_Akumulatif,Penambahan_Harian_Kasus_Sembuh,Kasus_Meninggal_Akumulatif,Penambahan_Harian_Kasus_Meningg,Kasus_Aktif_Akumulatif,CFR_Harian,RI_Harian,FID,ObjectId
2448,Nusa Tenggara Timur,2020/05/10 00:00:00+00,12,0,1,0,0,0,11,0.00000,8.00000,2448,6019
2449,Gorontalo,2020/05/10 00:00:00+00,19,0,11,0,1,0,7,5.00000,58.00000,2449,6020
2450,Indonesia,2020/05/10 00:00:00+00,21,0,0,0,0,0,21,0.00000,0.00000,2450,6021
2451,Aceh,2020/05/11 00:00:00+00,17,0,11,0,1,0,5,6.00000,65.00000,2451,6022
2452,Bali,2020/05/11 00:00:00+00,314,3,210,6,4,0,100,1.00000,67.00000,2452,6023
2453,Banten,2020/05/11 00:00:00+00,541,8,146,24,56,0,339,10.00000,27.00000,2453,6024
2454,Kepulauan Bangka Belitung,2020/05/11 00:00:00+00,29,0,6,0,1,0,22,3.00000,21.00000,2454,6025
2455,Bengkulu,2020/05/11 00:00:00+00,37,0,1,0,1,0,35,3.00000,3.00000,2455,6026
2456,Daerah Istimewa Yogyakarta,2020/05/11 00:00:00+00,159,6,61,1,7,0,91,4.00000,38.00000,2456,6027
2457,DKI Jakarta,2020/05/11 00:00:00+00,5276,86,812,9,441,7,4023,8.00000,15.00000,2457,6028
2458,Jambi,2020/05/11 00:00:00+00,65,1,3,0,0,0,62,0.00000,5.00000,2458,6029
2459,Jawa Barat,2020/05/11 00:00:00+00,1493,56,213,11,95,0,1185,6.00000,14.00000,2459,6030
2460,Jawa Tengah,2020/05/11 00:00:00+00,980,2,229,56,66,0,685,7.00000,23.00000,2460,6031
2461,Jawa Timur,2020/05/11 00:00:00+00,1536,34,244,14,149,6,1143,10.00000,16.00000,2461,6032
2462,Kalimantan Barat,2020/05/11 00:00:00+00,120,0,12,0,3,0,105,3.00000,10.00000,2462,6033
2463,Kalimantan Timur,2020/05/11 00:00:00+00,225,7,37,3,2,0,186,1.00000,16.00000,2463,6034
2464,Kalimantan Tengah,2020/05/11 00:00:00+00,200,7,30,0,7,0,163,4.00000,15.00000,2464,6035
2465,Kalimantan Selatan,2020/05/11 00:00:00+00,263,0,24,0,9,0,230,3.00000,9.00000,2465,6036
2466,Kalimantan Utara,2020/05/11 00:00:00+00,132,1,7,0,1,0,124,1.00000,5.00000,2466,6037
2467,Kepulauan Riau,2020/05/11 00:00:00+00,104,3,72,4,11,0,21,11.00000,69.00000,2467,6038
2468,Nusa Tenggara Barat,2020/05/11 00:00:00+00,331,1,105,13,6,0,220,2.00000,32.00000,2468,6039
2469,Sumatera Selatan,2020/05/11 00:00:00+00,278,0,64,9,9,0,205,3.00000,23.00000,2469,6040
2470,Sumatera Barat,2020/05/11 00:00:00+00,299,0,67,11,17,0,215,6.00000,22.00000,2470,6041
2471,Sulawesi Utara,2020/05/11 00:00:00+00,71,0,17,0,4,0,50,6.00000,24.00000,2471,6042
2472,Sumatera Utara,2020/05/11 00:00:00+00,196,17,48,0,24,3,124,12.00000,24.00000,2472,6043
2473,Sulawesi Tenggara,2020/05/11 00:00:00+00,76,0,16,0,2,0,58,3.00000,21.00000,2473,6044
2474,Sulawesi Selatan,2020/05/11 00:00:00+00,722,0,276,11,49,2,397,7.00000,38.00000,2474,6045
2475,Sulawesi Tengah,2020/05/11 00:00:00+00,83,0,13,1,3,0,67,4.00000,16.00000,2475,6046
2476,Lampung,2020/05/11 00:00:00+00,66,0,22,1,5,0,39,8.00000,33.00000,2476,6047
2477,Riau,2020/05/11 00:00:00+00,74,1,46,7,6,0,22,8.00000,62.00000,2477,6048
2478,Maluku Utara,2020/05/11 00:00:00+00,54,0,8,0,0,0,46,0.00000,15.00000,2478,6049
2479,Maluku,2020/05/11 00:00:00+00,32,0,12,0,2,0,18,6.00000,38.00000,2479,6050
2480,Papua Barat,2020/05/11 00:00:00+00,70,0,2,0,1,0,67,1.00000,3.00000,2480,6051
2481,Papua,2020/05/11 00:00:00+00,308,0,48,0,6,0,254,2.00000,16.00000,2481,6052
2482,Sulawesi Barat,2020/05/11 00:00:00+00,62,0,5,0,2,0,55,3.00000,8.00000,2482,6053
2483,Nusa Tenggara Timur,2020/05/11 00:00:00+00,12,0,1,0,0,0,11,0.00000,8.00000,2483,6054
2484,Gorontalo,2020/05/11 00:00:00+00,19,0,12,1,1,0,6,5.00000,63.00000,2484,6055
2485,Indonesia,2020/05/11 00:00:00+00,21,0,0,0,0,0,21,0.00000,0.00000,2485,6056
2486,Aceh,2020/05/12 00:00:00+00,17,0,12,1,1,0,4,6.00000,71.00000,2486,6057
2487,Bali,2020/05/12 00:00:00+00,328,14,215,5,4,0,109,1.00000,66.00000,2487,6058
2488,Banten,2020/05/12 00:00:00+00,559,18,153,7,56,0,350,10.00000,27.00000,2488,6059
2489,Kepulauan Bangka Belitung,2020/05/12 00:00:00+00,29,0,7,1,1,0,21,3.00000,24.00000,2489,6060
2490,Bengkulu,2020/05/12 00:00:00+00,40,3,1,0,1,0,38,3.00000,3.00000,2490,6061
2491,Daerah Istimewa Yogyakarta,2020/05/12 00:00:00+00,169,10,63,2,7,0,99,4.00000,37.00000,2491,6062
2492,DKI Jakarta,2020/05/12 00:00:00+00,5375,99,924,112,443,2,4008,8.00000,17.00000,2492,6063
2493,Jambi,2020/05/12 00:00:00+00,65,0,3,0,0,0,62,0.00000,5.00000,2493,6064
2494,Jawa Barat,2020/05/12 00:00:00+00,1545,52,213,0,98,3,1234,6.00000,14.00000,2494,6065
2495,Jawa Tengah,2020/05/12 00:00:00+00,989,9,229,0,66,0,694,7.00000,23.00000,2495,6066
2496,Jawa Timur,2020/05/12 00:00:00+00,1669,133,258,14,155,6,1256,9.00000,15.00000,2496,6067
2497,Kalimantan Barat,2020/05/12 00:00:00+00,123,3,20,8,3,0,100,2.00000,16.00000,2497,6068
2498,Kalimantan Timur,2020/05/12 00:00:00+00,228,3,41,4,3,1,184,1.00000,18.00000,2498,6069
2499,Kalimantan Tengah,2020/05/12 00:00:00+00,204,4,30,0,7,0,167,3.00000,15.00000,2499,6070
2500,Kalimantan Selatan,2020/05/12 00:00:00+00,277,14,24,0,9,0,244,3.00000,9.00000,2500,6071
2501,Kalimantan Utara,2020/05/12 00:00:00+00,132,0,7,0,1,0,124,1.00000,5.00000,2501,6072
2502,Kepulauan Riau,2020/05/12 00:00:00+00,106,2,72,0,11,0,23,10.00000,68.00000,2502,6073
2503,Nusa Tenggara Barat,2020/05/12 00:00:00+00,339,8,105,0,6,0,228,2.00000,31.00000,2503,6074
2504,Sumatera Selatan,2020/05/12 00:00:00+00,279,1,64,0,9,0,206,3.00000,23.00000,2504,6075
2505,Sumatera Barat,2020/05/12 00:00:00+00,319,20,70,3,18,1,231,6.00000,22.00000,2505,6076
2506,Sulawesi Utara,2020/05/12 00:00:00+00,74,3,26,9,5,1,43,7.00000,35.00000,2506,6077
2507,Sumatera Utara,2020/05/12 00:00:00+00,198,2,48,0,24,0,126,12.00000,24.00000,2507,6078
2508,Sulawesi Tenggara,2020/05/12 00:00:00+00,76,0,16,0,2,0,58,3.00000,21.00000,2508,6079
2509,Sulawesi Selatan,2020/05/12 00:00:00+00,747,25,283,7,49,0,415,7.00000,38.00000,2509,6080
2510,Sulawesi Tengah,2020/05/12 00:00:00+00,95,12,13,0,3,0,79,3.00000,14.00000,2510,6081
2511,Lampung,2020/05/12 00:00:00+00,66,0,22,0,5,0,39,8.00000,33.00000,2511,6082
2512,Riau,2020/05/12 00:00:00+00,81,7,49,3,6,0,26,7.00000,60.00000,2512,6083
2513,Maluku Utara,2020/05/12 00:00:00+00,54,0,8,0,0,0,46,0.00000,15.00000,2513,6084
2514,Maluku,2020/05/12 00:00:00+00,50,18,17,5,4,2,29,8.00000,34.00000,2514,6085
2515,Papua Barat,2020/05/12 00:00:00+00,70,0,2,0,1,0,67,1.00000,3.00000,2515,6086
2516,Papua,2020/05/12 00:00:00+00,322,14,48,0,6,0,268,2.00000,15.00000,2516,6087
2517,Sulawesi Barat,2020/05/12 00:00:00+00,68,6,7,2,2,0,59,3.00000,10.00000,2517,6088
2518,Nusa Tenggara Timur,2020/05/12 00:00:00+00,16,4,1,0,0,0,15,0.00000,6.00000,2518,6089
2519,Gorontalo,2020/05/12 00:00:00+00,19,0,12,0,1,0,6,5.00000,63.00000,2519,6090
2520,Indonesia,2020/05/12 00:00:00+00,21,0,0,0,0,0,21,0.00000,0.00000,2520,6091
2521,Aceh,2020/05/13 00:00:00+00,17,0,12,0,1,0,4,6.00000,71.00000,2521,6092
2522,Bali,2020/05/13 00:00:00+00,332,4,220,5,4,0,108,1.00000,66.00000,2522,6093
2523,Banten,2020/05/13 00:00:00+00,580,21,157,4,57,1,366,10.00000,27.00000,2523,6094
2524,Kepulauan Bangka Belitung,2020/05/13 00:00:00+00,29,0,7,0,1,0,21,3.00000,24.00000,2524,6095
2525,Bengkulu,2020/05/13 00:00:00+00,40,0,1,0,1,0,38,3.00000,3.00000,2525,6096
2526,Daerah Istimewa Yogyakarta,2020/05/13 00:00:00+00,181,12,68,5,7,0,106,4.00000,38.00000,2526,6097
2527,DKI Jakarta,2020/05/13 00:00:00+00,5554,183,1026,102,449,6,4079,8.00000,18.00000,2527,6098
2528,Jambi,2020/05/13 00:00:00+00,65,0,3,0,0,0,62,0.00000,5.00000,2528,6099
2529,Jawa Barat,2020/05/13 00:00:00+00,1556,7,237,24,98,0,1221,6.00000,15.00000,2529,6100
2530,Jawa Tengah,2020/05/13 00:00:00+00,1023,34,229,0,66,0,728,6.00000,22.00000,2530,6101
2531,Jawa Timur,2020/05/13 00:00:00+00,1772,103,274,16,163,8,1335,9.00000,15.00000,2531,6102
2532,Kalimantan Barat,2020/05/13 00:00:00+00,129,6,22,2,3,0,104,2.00000,17.00000,2532,6103
2533,Kalimantan Timur,2020/05/13 00:00:00+00,230,2,46,5,3,0,181,1.00000,20.00000,2533,6104
2534,Kalimantan Tengah,2020/05/13 00:00:00+00,220,16,30,0,7,0,183,3.00000,14.00000,2534,6105
2535,Kalimantan Selatan,2020/05/13 00:00:00+00,291,14,24,0,9,0,258,3.00000,8.00000,2535,6106
2536,Kalimantan Utara,2020/05/13 00:00:00+00,138,6,14,7,1,0,123,1.00000,10.00000,2536,6107
2537,Kepulauan Riau,2020/05/13 00:00:00+00,111,5,77,5,11,0,23,10.00000,69.00000,2537,6108
2538,Nusa Tenggara Barat,2020/05/13 00:00:00+00,344,5,114,9,7,1,223,2.00000,33.00000,2538,6109
2539,Sumatera Selatan,2020/05/13 00:00:00+00,322,43,73,9,9,0,240,3.00000,23.00000,2539,6110
2540,Sumatera Barat,2020/05/13 00:00:00+00,339,20,83,13,19,1,237,6.00000,24.00000,2540,6111
2541,Sulawesi Utara,2020/05/13 00:00:00+00,82,8,26,0,5,0,51,6.00000,32.00000,2541,6112
2542,Sumatera Utara,2020/05/13 00:00:00+00,200,2,53,5,24,0,123,12.00000,27.00000,2542,6113
2543,Sulawesi Tenggara,2020/05/13 00:00:00+00,167,91,17,1,3,1,147,2.00000,10.00000,2543,6114
2544,Sulawesi Selatan,2020/05/13 00:00:00+00,803,55,288,5,49,0,466,6.00000,36.00000,2544,6115
2545,Sulawesi Tengah,2020/05/13 00:00:00+00,101,6,20,7,3,0,78,3.00000,20.00000,2545,6116
2546,Lampung,2020/05/13 00:00:00+00,66,0,22,0,5,0,39,8.00000,33.00000,2546,6117
2547,Riau,2020/05/13 00:00:00+00,88,7,49,0,6,0,33,7.00000,56.00000,2547,6118
2548,Maluku Utara,2020/05/13 00:00:00+00,78,24,8,0,3,3,67,4.00000,10.00000,2548,6119
2549,Maluku,2020/05/13 00:00:00+00,50,0,17,0,4,0,29,8.00000,34.00000,2549,6120
2550,Papua Barat,2020/05/13 00:00:00+00,70,0,2,0,1,0,67,1.00000,3.00000,2550,6121
2551,Papua,2020/05/13 00:00:00+00,328,6,48,0,6,0,274,2.00000,15.00000,2551,6122
2552,Sulawesi Barat,2020/05/13 00:00:00+00,73,6,7,0,2,0,64,3.00000,10.00000,2552,6123
2553,Nusa Tenggara Timur,2020/05/13 00:00:00+00,19,3,1,0,0,0,18,0.00000,5.00000,2553,6124
2554,Gorontalo,2020/05/13 00:00:00+00,19,0,12,0,1,0,6,5.00000,63.00000,2554,6125
2555,Indonesia,2020/05/13 00:00:00+00,21,0,0,0,0,0,21,0.00000,0.00000,2555,6126
2556,Aceh,2020/05/14 00:00:00+00,17,0,13,1,1,0,3,6.00000,76.00000,2556,6127
2557,Bali,2020/05/14 00:00:00+00,337,5,223,3,4,0,110,1.00000,66.00000,2557,6128
2558,Banten,2020/05/14 00:00:00+00,593,13,158,1,57,0,378,10.00000,27.00000,2558,6129
2559,Kepulauan Bangka Belitung,2020/05/14 00:00:00+00,29,0,7,0,1,0,21,3.00000,24.00000,2559,6130
2560,Bengkulu,2020/05/14 00:00:00+00,42,2,1,0,2,1,39,5.00000,2.00000,2560,6131
2561,Daerah Istimewa Yogyakarta,2020/05/14 00:00:00+00,185,4,68,0,7,0,110,4.00000,37.00000,2561,6132
2562,DKI Jakarta,2020/05/14 00:00:00+00,5688,134,1162,136,452,3,4074,8.00000,20.00000,2562,6133
2563,Jambi,2020/05/14 00:00:00+00,66,1,3,0,0,0,63,0.00000,5.00000,2563,6134
2564,Jawa Barat,2020/05/14 00:00:00+00,1565,9,242,5,99,1,1224,6.00000,15.00000,2564,6135
2565,Jawa Tengah,2020/05/14 00:00:00+00,1066,43,229,0,66,0,771,6.00000,21.00000,2565,6136
2566,Jawa Timur,2020/05/14 00:00:00+00,1863,91,278,4,167,4,1418,9.00000,15.00000,2566,6137
2567,Kalimantan Barat,2020/05/14 00:00:00+00,129,0,22,0,3,0,104,2.00000,17.00000,2567,6138
2568,Kalimantan Timur,2020/05/14 00:00:00+00,238,8,57,11,3,0,178,1.00000,24.00000,2568,6139
2569,Kalimantan Tengah,2020/05/14 00:00:00+00,223,3,40,10,7,0,176,3.00000,18.00000,2569,6140
2570,Kalimantan Selatan,2020/05/14 00:00:00+00,294,3,24,0,9,0,261,3.00000,8.00000,2570,6141
2571,Kalimantan Utara,2020/05/14 00:00:00+00,138,0,20,6,1,0,117,1.00000,14.00000,2571,6142
2572,Kepulauan Riau,2020/05/14 00:00:00+00,111,0,77,0,11,0,23,10.00000,69.00000,2572,6143
2573,Nusa Tenggara Barat,2020/05/14 00:00:00+00,350,6,138,24,7,0,205,2.00000,39.00000,2573,6144
2574,Sumatera Selatan,2020/05/14 00:00:00+00,441,119,73,0,9,0,359,2.00000,17.00000,2574,6145
2575,Sumatera Barat,2020/05/14 00:00:00+00,371,32,86,3,21,2,264,6.00000,23.00000,2575,6146
2576,Sulawesi Utara,2020/05/14 00:00:00+00,83,1,30,4,5,0,48,6.00000,36.00000,2576,6147
2577,Sumatera Utara,2020/05/14 00:00:00+00,202,2,53,0,24,0,125,12.00000,26.00000,2577,6148
2578,Sulawesi Tenggara,2020/05/14 00:00:00+00,166,0,17,0,3,0,146,2.00000,10.00000,2578,6149
2579,Sulawesi Selatan,2020/05/14 00:00:00+00,840,37,293,5,51,2,496,6.00000,35.00000,2579,6150
2580,Sulawesi Tengah,2020/05/14 00:00:00+00,111,9,21,1,4,1,86,4.00000,19.00000,2580,6151
2581,Lampung,2020/05/14 00:00:00+00,66,0,22,0,5,0,39,8.00000,33.00000,2581,6152
2582,Riau,2020/05/14 00:00:00+00,94,6,49,0,6,0,39,6.00000,52.00000,2582,6153
2583,Maluku Utara,2020/05/14 00:00:00+00,81,3,11,3,3,0,67,4.00000,14.00000,2583,6154
2584,Maluku,2020/05/14 00:00:00+00,62,12,17,0,4,0,41,6.00000,27.00000,2584,6155
2585,Papua Barat,2020/05/14 00:00:00+00,88,18,2,0,1,0,85,1.00000,2.00000,2585,6156
2586,Papua,2020/05/14 00:00:00+00,332,4,48,0,6,0,278,2.00000,14.00000,2586,6157
2587,Sulawesi Barat,2020/05/14 00:00:00+00,74,1,20,13,2,0,52,3.00000,27.00000,2587,6158
2588,Nusa Tenggara Timur,2020/05/14 00:00:00+00,19,0,1,0,1,1,17,5.00000,5.00000,2588,6159
2589,Gorontalo,2020/05/14 00:00:00+00,21,2,13,1,1,0,7,5.00000,62.00000,2589,6160
2590,Indonesia,2020/05/14 00:00:00+00,21,0,0,0,0,0,21,0.00000,0.00000,2590,6161
2591,Aceh,2020/05/15 00:00:00+00,17,0,13,0,1,0,3,5.88240,76.47060,2591,6162
2592,Bali,2020/05/15 00:00:00+00,343,6,232,9,4,0,107,1.16620,67.63850,2592,6163
2593,Banten,2020/05/15 00:00:00+00,622,29,158,0,60,3,404,9.64630,25.40190,2593,6164
2594,Kepulauan Bangka Belitung,2020/05/15 00:00:00+00,29,0,7,0,1,0,21,3.44830,24.13790,2594,6165
2595,Bengkulu,2020/05/15 00:00:00+00,53,11,1,0,2,0,50,3.77360,1.88680,2595,6166
2596,Daerah Istimewa Yogyakarta,2020/05/15 00:00:00+00,188,3,71,3,7,0,110,3.72340,37.76600,2596,6167
2597,DKI Jakarta,2020/05/15 00:00:00+00,5774,86,1276,114,460,8,4038,7.96670,22.09910,2597,6168
2598,Jambi,2020/05/15 00:00:00+00,69,3,3,0,0,0,66,0.00000,4.34780,2598,6169
2599,Jawa Barat,2020/05/15 00:00:00+00,1596,31,259,17,100,1,1237,6.26570,16.22810,2599,6170
2600,Jawa Tengah,2020/05/15 00:00:00+00,1109,43,234,5,70,4,805,6.31200,21.10010,2600,6171
2601,Jawa Timur,2020/05/15 00:00:00+00,1921,58,294,16,178,11,1449,9.26600,15.30450,2601,6172
2602,Kalimantan Barat,2020/05/15 00:00:00+00,129,0,22,0,3,0,104,2.32560,17.05430,2602,6173
2603,Kalimantan Timur,2020/05/15 00:00:00+00,251,13,61,4,3,0,187,1.19520,24.30280,2603,6174
2604,Kalimantan Tengah,2020/05/15 00:00:00+00,227,4,87,47,11,4,129,4.84580,38.32600,2604,6175
2605,Kalimantan Selatan,2020/05/15 00:00:00+00,363,69,24,0,9,0,330,2.47930,6.61160,2605,6176
2606,Kalimantan Utara,2020/05/15 00:00:00+00,141,3,23,3,1,0,117,0.70920,16.31210,2606,6177
2607,Kepulauan Riau,2020/05/15 00:00:00+00,115,4,77,0,11,0,27,9.56520,66.95650,2607,6178
2608,Nusa Tenggara Barat,2020/05/15 00:00:00+00,358,8,188,50,7,0,163,1.95530,52.51400,2608,6179
2609,Sumatera Selatan,2020/05/15 00:00:00+00,458,17,73,0,9,0,376,1.96510,15.93890,2609,6180
2610,Sumatera Barat,2020/05/15 00:00:00+00,393,22,88,2,21,0,284,5.34350,22.39190,2610,6181
2611,Sulawesi Utara,2020/05/15 00:00:00+00,105,22,30,0,5,0,70,4.76190,28.57140,2611,6182
2612,Sumatera Utara,2020/05/15 00:00:00+00,202,0,53,0,24,0,125,11.88120,26.23760,2612,6183
2613,Sulawesi Tenggara,2020/05/15 00:00:00+00,183,17,24,7,5,2,154,2.73220,13.11480,2613,6184
2614,Sulawesi Selatan,2020/05/15 00:00:00+00,871,31,293,0,51,0,527,5.85530,33.63950,2614,6185
2615,Sulawesi Tengah,2020/05/15 00:00:00+00,112,1,21,0,4,0,87,3.57140,18.75000,2615,6186
2616,Lampung,2020/05/15 00:00:00+00,66,0,22,4,5,0,39,7.57580,33.33330,2616,6187
2617,Riau,2020/05/15 00:00:00+00,95,1,53,1,6,0,36,6.31580,55.78950,2617,6188
2618,Maluku Utara,2020/05/15 00:00:00+00,85,4,12,0,3,0,70,3.52940,14.11760,2618,6189
2619,Maluku,2020/05/15 00:00:00+00,62,0,17,0,4,0,41,6.45160,27.41940,2619,6190
2620,Papua Barat,2020/05/15 00:00:00+00,88,0,2,0,1,0,85,1.13640,2.27270,2620,6191
2621,Papua,2020/05/15 00:00:00+00,335,3,48,0,6,0,281,1.79100,14.32840,2621,6192
2622,Sulawesi Barat,2020/05/15 00:00:00+00,74,0,22,2,2,0,50,2.70270,29.72970,2622,6193
2623,Nusa Tenggara Timur,2020/05/15 00:00:00+00,19,0,1,0,1,0,17,5.26320,5.26320,2623,6194
2624,Gorontalo,2020/05/15 00:00:00+00,22,1,14,1,1,0,7,4.54550,63.63640,2624,6195
2625,Indonesia,2020/05/15 00:00:00+00,21,0,0,0,0,0,21,0.00000,0.00000,2625,6196
2626,Aceh,2020/05/16 00:00:00+00,18,1,15,2,1,0,2,5.55560,83.33330,2626,6197
2627,Bali,2020/05/16 00:00:00+00,346,3,243,11,4,0,99,1.15610,70.23120,2627,6198
2628,Banten,2020/05/16 00:00:00+00,626,4,158,0,61,1,407,9.74440,25.23960,2628,6199
2629,Kepulauan Bangka Belitung,2020/05/16 00:00:00+00,29,0,7,0,1,0,21,3.44830,24.13790,2629,6200
2630,Bengkulu,2020/05/16 00:00:00+00,56,3,1,0,2,0,53,3.57140,1.78570,2630,6201
2631,Daerah Istimewa Yogyakarta,2020/05/16 00:00:00+00,194,6,77,6,8,1,109,4.12370,39.69070,2631,6202
2632,DKI Jakarta,2020/05/16 00:00:00+00,5881,107,1295,19,460,0,4126,7.82180,22.02010,2632,6203
2633,Jambi,2020/05/16 00:00:00+00,79,10,3,0,0,0,76,0.00000,3.79750,2633,6204
2634,Jawa Barat,2020/05/16 00:00:00+00,1618,22,262,3,100,0,1256,6.18050,16.19280,2634,6205
2635,Jawa Tengah,2020/05/16 00:00:00+00,1140,31,247,13,70,0,823,6.14040,21.66670,2635,6206
2636,Jawa Timur,2020/05/16 00:00:00+00,2105,184,302,8,183,5,1620,8.69360,14.34680,2636,6207
2637,Kalimantan Barat,2020/05/16 00:00:00+00,131,2,22,0,3,0,106,2.29010,16.79390,2637,6208
2638,Kalimantan Timur,2020/05/16 00:00:00+00,253,2,63,2,3,0,187,1.18580,24.90120,2638,6209
2639,Kalimantan Tengah,2020/05/16 00:00:00+00,227,0,87,0,11,0,129,4.84580,38.32600,2639,6210
2640,Kalimantan Selatan,2020/05/16 00:00:00+00,370,7,24,0,9,0,337,2.43240,6.48650,2640,6211
2641,Kalimantan Utara,2020/05/16 00:00:00+00,153,12,29,6,1,0,123,0.65360,18.95420,2641,6212
2642,Kepulauan Riau,2020/05/16 00:00:00+00,116,1,80,3,11,0,25,9.48280,68.96550,2642,6213
2643,Nusa Tenggara Barat,2020/05/16 00:00:00+00,365,7,188,0,7,0,170,1.91780,51.50680,2643,6214
2644,Sumatera Selatan,2020/05/16 00:00:00+00,458,0,73,0,11,2,374,2.40170,15.93890,2644,6215
2645,Sumatera Barat,2020/05/16 00:00:00+00,396,3,91,3,22,1,283,5.55560,22.97980,2645,6216
2646,Sulawesi Utara,2020/05/16 00:00:00+00,114,9,31,1,6,1,77,5.26320,27.19300,2646,6217
2647,Sumatera Utara,2020/05/16 00:00:00+00,202,0,53,0,24,0,125,11.88120,26.23760,2647,6218
2648,Sulawesi Tenggara,2020/05/16 00:00:00+00,189,6,24,0,5,0,160,2.64550,12.69840,2648,6219
2649,Sulawesi Selatan,2020/05/16 00:00:00+00,917,46,312,19,52,1,553,5.67070,34.02400,2649,6220
2650,Sulawesi Tengah,2020/05/16 00:00:00+00,113,1,22,1,4,0,87,3.53980,19.46900,2650,6221
2651,Lampung,2020/05/16 00:00:00+00,66,0,26,4,5,0,35,7.57580,39.39390,2651,6222
2652,Riau,2020/05/16 00:00:00+00,95,0,54,1,6,0,35,6.31580,56.84210,2652,6223
2653,Maluku Utara,2020/05/16 00:00:00+00,88,3,12,0,4,1,72,4.54550,13.63640,2653,6224
2654,Maluku,2020/05/16 00:00:00+00,62,0,17,0,4,0,41,6.45160,27.41940,2654,6225
2655,Papua Barat,2020/05/16 00:00:00+00,102,14,5,3,1,0,96,0.98040,4.90200,2655,6226
2656,Papua,2020/05/16 00:00:00+00,350,15,48,0,6,0,296,1.71430,13.71430,2656,6227
2657,Sulawesi Barat,2020/05/16 00:00:00+00,75,1,23,1,2,0,50,2.66670,30.66670,2657,6228
2658,Nusa Tenggara Timur,2020/05/16 00:00:00+00,47,28,2,1,1,0,44,2.12770,4.25530,2658,6229
2659,Gorontalo,2020/05/16 00:00:00+00,23,1,15,1,1,0,7,4.34780,65.21740,2659,6230
2660,Indonesia,2020/05/16 00:00:00+00,21,0,0,0,0,0,21,0.00000,0.00000,2660,6231
2661,Aceh,2020/05/17 00:00:00+00,18,0,15,0,1,0,2,5.55560,83.33330,2661,6232
2662,Bali,2020/05/17 00:00:00+00,348,2,250,7,4,0,94,1.14940,71.83910,2662,6233
2663,Banten,2020/05/17 00:00:00+00,650,24,159,1,61,0,430,9.38460,24.46150,2663,6234
2664,Kepulauan Bangka Belitung,2020/05/17 00:00:00+00,29,0,23,16,1,0,5,3.44830,79.31030,2664,6235
2665,Bengkulu,2020/05/17 00:00:00+00,65,9,1,0,2,0,62,3.07690,1.53850,2665,6236
2666,Daerah Istimewa Yogyakarta,2020/05/17 00:00:00+00,199,5,85,8,8,0,106,4.02010,42.71360,2666,6237
2667,DKI Jakarta,2020/05/17 00:00:00+00,6010,132,1306,11,463,3,4241,7.70380,21.73040,2667,6238
2668,Jambi,2020/05/17 00:00:00+00,80,1,4,1,0,0,76,0.00000,5.00000,2668,6239
2669,Jawa Barat,2020/05/17 00:00:00+00,1652,31,320,58,110,10,1222,6.65860,19.37050,2669,6240
2670,Jawa Tengah,2020/05/17 00:00:00+00,1157,17,247,0,70,0,840,6.05010,21.34830,2670,6241
2671,Jawa Timur,2020/05/17 00:00:00+00,2152,47,312,10,194,11,1646,9.01490,14.49810,2671,6242
2672,Kalimantan Barat,2020/05/17 00:00:00+00,132,1,24,2,4,1,104,3.03030,18.18180,2672,6243
2673,Kalimantan Timur,2020/05/17 00:00:00+00,254,1,66,3,3,0,185,1.18110,25.98430,2673,6244
2674,Kalimantan Tengah,2020/05/17 00:00:00+00,227,0,87,0,11,0,129,4.84580,38.32600,2674,6245
2675,Kalimantan Selatan,2020/05/17 00:00:00+00,372,2,73,49,36,27,263,9.67740,19.62370,2675,6246
2676,Kalimantan Utara,2020/05/17 00:00:00+00,155,2,41,12,1,0,113,0.64520,26.45160,2676,6247
2677,Kepulauan Riau,2020/05/17 00:00:00+00,116,0,80,0,11,0,25,9.48280,68.96550,2677,6248
2678,Nusa Tenggara Barat,2020/05/17 00:00:00+00,371,6,200,12,7,0,164,1.88680,53.90840,2678,6249
2679,Sumatera Selatan,2020/05/17 00:00:00+00,521,63,73,0,11,0,437,2.11130,14.01150,2679,6250
2680,Sumatera Barat,2020/05/17 00:00:00+00,408,12,95,4,22,0,291,5.39220,23.28430,2680,6251
2681,Sulawesi Utara,2020/05/17 00:00:00+00,114,0,31,0,7,1,76,6.14040,27.19300,2681,6252
2682,Sumatera Utara,2020/05/17 00:00:00+00,218,16,58,5,26,2,134,11.92660,26.60550,2682,6253
2683,Sulawesi Tenggara,2020/05/17 00:00:00+00,191,2,24,0,5,0,162,2.61780,12.56540,2683,6254
2684,Sulawesi Selatan,2020/05/17 00:00:00+00,951,34,319,7,53,1,579,5.57310,33.54360,2684,6255
2685,Sulawesi Tengah,2020/05/17 00:00:00+00,115,2,24,2,4,0,87,3.47830,20.86960,2685,6256
2686,Lampung,2020/05/17 00:00:00+00,67,1,26,0,5,0,36,7.46270,38.80600,2686,6257
2687,Riau,2020/05/17 00:00:00+00,99,4,60,6,6,0,33,6.06060,60.60610,2687,6258
2688,Maluku Utara,2020/05/17 00:00:00+00,92,4,12,0,4,0,76,4.34780,13.04350,2688,6259
2689,Maluku,2020/05/17 00:00:00+00,84,22,17,0,6,2,61,7.14290,20.23810,2689,6260
